id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
349011,Male,29,1,41.0,0,< 1 Year,Yes,37065.0,152.0,287,1
297786,Female,23,1,29.0,1,< 1 Year,No,24506.0,152.0,11,0
206397,Female,38,1,28.0,0,1-2 Year,Yes,40795.0,124.0,255,0
20334,Female,43,1,28.0,0,> 2 Years,Yes,48322.0,26.0,257,1
124812,Male,50,1,28.0,0,1-2 Year,Yes,33248.0,26.0,237,1
174851,Male,46,1,8.0,0,> 2 Years,Yes,79956.0,26.0,225,1
125728,Male,22,1,47.0,0,< 1 Year,Yes,28579.0,152.0,205,1
310092,Male,60,1,3.0,0,1-2 Year,Yes,24158.0,26.0,180,1
223872,Female,34,1,40.0,0,1-2 Year,Yes,2630.0,156.0,134,1
203988,Female,57,1,28.0,0,> 2 Years,Yes,42020.0,26.0,224,1
340838,Female,42,1,28.0,0,> 2 Years,Yes,51156.0,26.0,98,1
335279,Male,54,1,28.0,0,1-2 Year,Yes,36621.0,26.0,257,1
171588,Female,31,1,8.0,0,1-2 Year,Yes,40500.0,155.0,171,1
73745,Male,44,1,39.0,0,1-2 Year,Yes,2630.0,26.0,149,0
97440,Female,25,1,15.0,1,< 1 Year,Yes,2630.0,152.0,179,0
376110,Male,50,1,24.0,0,1-2 Year,Yes,33003.0,145.0,228,1
363515,Male,43,1,30.0,0,1-2 Year,Yes,26222.0,124.0,198,1
277957,Female,47,1,28.0,1,1-2 Year,No,48015.0,139.0,116,0
10245,Female,30,1,41.0,0,< 1 Year,Yes,47160.0,152.0,191,0
235321,Male,53,1,28.0,0,1-2 Year,Yes,38151.0,122.0,50,1
214839,Female,24,1,45.0,0,< 1 Year,Yes,23973.0,151.0,74,0
153064,Male,25,1,46.0,0,< 1 Year,Yes,39448.0,152.0,100,1
284411,Female,72,1,11.0,0,> 2 Years,Yes,29958.0,26.0,88,0
184631,Female,28,1,6.0,1,< 1 Year,No,24781.0,152.0,171,0
143666,Female,64,1,28.0,0,> 2 Years,Yes,82657.0,26.0,36,1
258070,Male,34,1,14.0,0,1-2 Year,Yes,25307.0,124.0,233,0
364011,Male,49,1,28.0,1,1-2 Year,Yes,2630.0,158.0,92,0
364745,Female,28,1,46.0,1,< 1 Year,No,33909.0,152.0,111,0
72738,Female,43,1,47.0,0,1-2 Year,Yes,32260.0,16.0,163,0
328621,Female,44,1,35.0,0,1-2 Year,Yes,2630.0,26.0,193,1
150072,Male,26,1,50.0,1,< 1 Year,No,36518.0,151.0,255,0
76257,Female,61,1,28.0,0,1-2 Year,Yes,35350.0,154.0,232,1
204091,Male,20,1,9.0,1,< 1 Year,No,54381.0,160.0,279,0
277449,Female,28,1,28.0,0,< 1 Year,Yes,34550.0,152.0,64,1
115790,Male,27,1,40.0,0,< 1 Year,Yes,26349.0,152.0,221,0
296846,Male,39,1,8.0,0,1-2 Year,Yes,34544.0,29.0,99,1
82424,Female,21,1,33.0,0,1-2 Year,Yes,26950.0,124.0,168,1
363408,Male,33,1,28.0,0,< 1 Year,Yes,31754.0,124.0,255,1
128057,Female,39,1,9.0,0,1-2 Year,Yes,27112.0,31.0,59,1
74633,Female,34,1,28.0,0,1-2 Year,Yes,36941.0,124.0,65,1
294205,Female,47,1,11.0,0,1-2 Year,Yes,2630.0,124.0,122,1
112349,Male,60,1,20.0,1,1-2 Year,No,2630.0,124.0,82,0
251058,Male,29,1,8.0,1,< 1 Year,No,27791.0,152.0,145,0
201245,Female,60,1,28.0,0,1-2 Year,Yes,31007.0,156.0,197,1
129848,Male,38,1,39.0,0,1-2 Year,Yes,2630.0,124.0,112,0
18939,Male,39,1,8.0,0,1-2 Year,Yes,42198.0,154.0,134,1
297855,Male,59,1,21.0,1,1-2 Year,No,32304.0,124.0,254,0
342454,Male,46,1,28.0,0,1-2 Year,Yes,28742.0,124.0,183,0
246966,Male,29,1,33.0,1,< 1 Year,No,50074.0,152.0,70,0
132960,Male,29,1,3.0,0,1-2 Year,Yes,26642.0,157.0,109,1
191711,Male,37,1,28.0,0,1-2 Year,Yes,29954.0,26.0,158,1
131822,Female,49,1,29.0,0,1-2 Year,Yes,55360.0,26.0,150,1
8139,Male,43,1,31.0,1,1-2 Year,No,2630.0,124.0,134,0
250553,Female,56,1,28.0,0,> 2 Years,Yes,2630.0,154.0,282,0
217775,Male,27,1,41.0,1,< 1 Year,No,30327.0,152.0,273,0
138047,Male,50,1,28.0,0,1-2 Year,Yes,62336.0,26.0,95,0
7662,Female,43,1,28.0,0,1-2 Year,Yes,46553.0,125.0,110,1
68348,Female,24,1,9.0,1,< 1 Year,No,24945.0,152.0,289,0
52072,Female,46,1,24.0,0,1-2 Year,Yes,38232.0,26.0,99,1
341763,Male,32,1,39.0,0,1-2 Year,Yes,40250.0,124.0,238,1
176827,Female,46,1,3.0,0,1-2 Year,Yes,40423.0,26.0,119,0
148139,Male,22,1,33.0,0,< 1 Year,Yes,2630.0,152.0,26,0
143845,Male,26,1,28.0,0,1-2 Year,Yes,46434.0,154.0,46,1
296861,Female,25,1,35.0,0,< 1 Year,No,29212.0,152.0,157,1
44906,Male,41,1,8.0,0,1-2 Year,Yes,39444.0,124.0,47,1
181999,Female,25,1,6.0,0,< 1 Year,Yes,20501.0,152.0,77,0
178335,Male,70,1,28.0,0,1-2 Year,Yes,48773.0,147.0,219,1
8298,Male,41,1,18.0,0,1-2 Year,Yes,34396.0,26.0,207,1
336950,Female,22,1,30.0,0,< 1 Year,Yes,26712.0,152.0,244,0
221984,Male,45,1,28.0,0,1-2 Year,Yes,37657.0,26.0,42,1
317727,Male,28,1,10.0,1,< 1 Year,No,2630.0,152.0,187,0
100439,Male,53,1,7.0,0,1-2 Year,Yes,48346.0,124.0,251,1
145017,Male,42,1,45.0,0,1-2 Year,No,2630.0,157.0,224,1
288265,Male,57,1,38.0,0,1-2 Year,Yes,30582.0,26.0,83,1
273913,Female,52,1,18.0,0,1-2 Year,No,37948.0,124.0,218,0
337058,Male,43,1,28.0,0,1-2 Year,No,35931.0,26.0,105,1
166911,Male,30,1,41.0,1,1-2 Year,No,34908.0,155.0,163,0
312958,Male,54,1,3.0,0,1-2 Year,Yes,29094.0,26.0,297,1
29142,Male,65,1,28.0,0,1-2 Year,Yes,51300.0,125.0,115,1
76290,Female,21,1,37.0,0,< 1 Year,Yes,26798.0,152.0,128,0
132992,Male,48,1,40.0,0,> 2 Years,Yes,33100.0,26.0,56,0
190850,Female,52,1,28.0,0,1-2 Year,Yes,60431.0,122.0,143,1
183047,Female,26,1,28.0,1,< 1 Year,No,2630.0,156.0,123,0
19256,Female,29,1,37.0,0,1-2 Year,Yes,26598.0,154.0,246,1
293165,Female,37,1,28.0,0,1-2 Year,Yes,48924.0,60.0,195,1
35113,Female,36,1,28.0,0,1-2 Year,No,52951.0,26.0,26,0
110343,Female,32,1,28.0,1,< 1 Year,No,40606.0,152.0,148,0
346458,Male,42,1,46.0,1,1-2 Year,No,2630.0,160.0,47,0
78207,Male,42,1,29.0,0,1-2 Year,Yes,25830.0,7.0,263,1
173067,Male,39,1,46.0,0,> 2 Years,Yes,30942.0,26.0,90,0
297742,Male,31,1,28.0,0,1-2 Year,Yes,48292.0,26.0,68,1
335088,Female,44,1,28.0,0,1-2 Year,Yes,2630.0,152.0,245,0
116598,Male,47,1,37.0,1,1-2 Year,No,42424.0,124.0,265,0
20595,Male,48,1,3.0,0,1-2 Year,Yes,24504.0,129.0,104,1
140521,Female,44,1,28.0,0,1-2 Year,Yes,39877.0,122.0,116,1
116029,Male,23,1,41.0,0,< 1 Year,Yes,47187.0,152.0,93,0
171793,Male,49,1,28.0,0,1-2 Year,Yes,41048.0,26.0,139,1
186348,Female,24,1,8.0,1,< 1 Year,No,37803.0,152.0,138,0
168566,Male,51,1,28.0,0,1-2 Year,Yes,34676.0,124.0,215,0
135680,Female,25,1,3.0,0,1-2 Year,Yes,2630.0,157.0,225,0
280173,Male,31,1,25.0,0,< 1 Year,Yes,2630.0,160.0,206,0
328901,Male,46,1,28.0,0,1-2 Year,Yes,34521.0,26.0,292,1
2378,Male,74,1,8.0,0,1-2 Year,Yes,41438.0,26.0,50,1
226695,Male,21,1,6.0,1,< 1 Year,No,27577.0,152.0,271,0
251040,Female,22,1,28.0,1,< 1 Year,No,30365.0,152.0,60,0
262869,Male,48,1,28.0,0,> 2 Years,Yes,55088.0,124.0,167,1
276945,Male,41,1,13.0,0,1-2 Year,Yes,2630.0,124.0,213,1
82538,Female,24,1,11.0,1,< 1 Year,No,30174.0,152.0,201,0
291878,Male,70,1,28.0,0,> 2 Years,Yes,54564.0,26.0,43,1
14726,Male,24,1,41.0,1,< 1 Year,No,32047.0,152.0,40,0
323232,Female,50,1,28.0,0,1-2 Year,Yes,54086.0,26.0,234,1
59937,Male,78,1,28.0,0,1-2 Year,Yes,44751.0,122.0,85,1
142802,Male,31,1,50.0,0,< 1 Year,Yes,30207.0,160.0,171,0
142130,Male,77,1,28.0,0,> 2 Years,Yes,58072.0,26.0,251,1
251286,Male,67,1,28.0,0,1-2 Year,Yes,48285.0,26.0,28,1
178728,Male,51,1,28.0,0,1-2 Year,Yes,45711.0,124.0,216,0
53622,Male,33,1,30.0,0,1-2 Year,Yes,20100.0,124.0,252,0
42330,Female,40,1,11.0,1,1-2 Year,No,39300.0,26.0,20,0
289948,Male,43,1,23.0,0,1-2 Year,Yes,36308.0,26.0,174,1
281270,Male,33,1,8.0,0,1-2 Year,Yes,2630.0,156.0,21,0
355567,Female,22,1,36.0,0,< 1 Year,Yes,34092.0,152.0,72,1
365877,Female,67,1,38.0,0,1-2 Year,Yes,37379.0,124.0,287,1
76689,Male,46,1,46.0,0,1-2 Year,Yes,2630.0,11.0,26,1
297264,Female,41,1,28.0,0,1-2 Year,Yes,37879.0,26.0,166,1
189619,Male,38,1,28.0,0,1-2 Year,Yes,70720.0,26.0,235,1
122530,Female,28,1,46.0,0,< 1 Year,Yes,22904.0,124.0,99,1
212016,Female,30,1,8.0,0,< 1 Year,Yes,28724.0,152.0,109,1
102655,Male,43,1,0.0,1,1-2 Year,No,2630.0,25.0,43,0
314978,Male,42,1,50.0,0,1-2 Year,Yes,35513.0,124.0,67,1
38367,Female,44,1,28.0,0,1-2 Year,Yes,2630.0,124.0,139,0
132679,Male,41,1,48.0,0,1-2 Year,Yes,2630.0,26.0,28,0
313295,Female,44,1,29.0,0,1-2 Year,Yes,67077.0,156.0,187,1
71327,Female,31,1,38.0,0,1-2 Year,Yes,2630.0,156.0,16,1
128425,Male,70,1,30.0,1,1-2 Year,No,30220.0,26.0,132,0
317371,Male,67,1,29.0,0,1-2 Year,Yes,53352.0,26.0,134,1
21283,Male,43,1,28.0,0,> 2 Years,Yes,40137.0,26.0,297,1
307081,Female,28,1,46.0,0,< 1 Year,Yes,34602.0,152.0,18,1
79753,Male,28,1,14.0,1,< 1 Year,No,25345.0,152.0,62,0
272751,Female,44,1,41.0,1,1-2 Year,No,40025.0,26.0,299,0
285560,Male,44,1,28.0,0,1-2 Year,Yes,2630.0,16.0,77,1
163611,Female,69,1,31.0,0,1-2 Year,Yes,2630.0,154.0,199,0
287370,Male,50,1,8.0,0,1-2 Year,Yes,38428.0,124.0,241,0
154354,Female,38,1,28.0,0,1-2 Year,Yes,28613.0,26.0,101,1
193341,Female,44,1,28.0,0,1-2 Year,Yes,47312.0,26.0,73,1
287524,Male,41,1,43.0,0,1-2 Year,Yes,27036.0,157.0,42,1
66710,Female,39,1,39.0,0,1-2 Year,Yes,35515.0,26.0,138,1
27,Female,51,1,28.0,0,1-2 Year,Yes,38341.0,124.0,49,1
149167,Male,50,1,37.0,0,1-2 Year,Yes,34089.0,124.0,50,1
369561,Female,63,1,28.0,0,1-2 Year,Yes,32291.0,26.0,109,1
111793,Female,39,1,29.0,0,1-2 Year,Yes,2630.0,124.0,41,1
11202,Male,44,1,28.0,0,1-2 Year,Yes,28806.0,26.0,28,1
127032,Male,21,1,39.0,1,< 1 Year,No,2630.0,152.0,66,0
152098,Male,46,1,47.0,0,1-2 Year,Yes,35723.0,124.0,77,0
300215,Female,48,1,28.0,1,1-2 Year,No,27371.0,124.0,36,0
319201,Male,59,1,35.0,0,1-2 Year,Yes,48320.0,155.0,205,0
205913,Male,72,1,28.0,0,1-2 Year,Yes,39925.0,26.0,182,1
320464,Female,69,1,28.0,0,1-2 Year,Yes,43333.0,124.0,87,1
317850,Female,42,1,28.0,0,1-2 Year,Yes,31299.0,124.0,250,1
160073,Female,33,1,12.0,0,< 1 Year,Yes,27312.0,26.0,13,1
170733,Male,45,1,5.0,0,1-2 Year,Yes,2630.0,26.0,115,1
216674,Female,26,1,15.0,1,< 1 Year,No,40639.0,160.0,56,0
309823,Male,46,1,46.0,1,1-2 Year,No,27878.0,124.0,77,0
39780,Male,44,1,28.0,0,1-2 Year,Yes,42629.0,25.0,185,1
333337,Male,27,1,2.0,0,< 1 Year,Yes,2630.0,160.0,232,1
340674,Male,22,1,8.0,1,< 1 Year,No,34299.0,152.0,76,0
246579,Female,49,1,37.0,0,1-2 Year,Yes,2630.0,157.0,293,1
147721,Female,22,1,29.0,1,< 1 Year,No,18669.0,152.0,118,0
310141,Female,44,1,41.0,0,1-2 Year,Yes,31294.0,26.0,35,1
281451,Female,26,1,30.0,1,< 1 Year,No,24841.0,152.0,114,0
31961,Male,50,1,28.0,0,1-2 Year,Yes,59561.0,26.0,76,1
178973,Male,37,1,28.0,0,1-2 Year,No,52368.0,122.0,183,0
125133,Male,42,1,28.0,0,1-2 Year,Yes,66365.0,124.0,177,1
68058,Male,27,1,9.0,1,< 1 Year,No,40517.0,152.0,230,0
202412,Female,57,1,46.0,0,1-2 Year,Yes,36765.0,91.0,51,0
141554,Male,27,1,28.0,1,< 1 Year,No,22833.0,152.0,219,0
127762,Female,50,1,11.0,1,1-2 Year,No,22787.0,120.0,178,0
180742,Female,21,1,27.0,0,< 1 Year,Yes,28270.0,160.0,21,0
235259,Female,36,1,28.0,0,1-2 Year,Yes,29097.0,26.0,31,1
178341,Female,43,1,25.0,0,1-2 Year,Yes,24307.0,26.0,182,1
32334,Female,62,1,36.0,0,1-2 Year,Yes,46216.0,124.0,122,0
196715,Male,48,1,28.0,0,1-2 Year,Yes,33785.0,124.0,27,0
172049,Female,28,1,5.0,0,< 1 Year,Yes,31141.0,152.0,142,0
77480,Female,78,1,8.0,0,1-2 Year,Yes,2630.0,7.0,31,0
216051,Female,65,1,28.0,0,1-2 Year,Yes,40280.0,124.0,158,0
48658,Male,41,1,38.0,0,1-2 Year,Yes,51612.0,124.0,266,1
361901,Female,46,1,28.0,0,> 2 Years,Yes,38581.0,26.0,216,1
33190,Female,65,1,46.0,0,1-2 Year,Yes,26888.0,26.0,175,1
274821,Male,73,1,28.0,0,> 2 Years,Yes,39144.0,122.0,189,0
41544,Female,47,1,28.0,1,1-2 Year,Yes,39487.0,124.0,71,0
23670,Female,38,1,28.0,0,1-2 Year,Yes,48815.0,26.0,271,0
361109,Male,52,1,21.0,0,1-2 Year,Yes,24552.0,124.0,233,0
216271,Female,47,1,28.0,0,1-2 Year,Yes,35263.0,26.0,230,1
34144,Female,21,1,14.0,0,< 1 Year,Yes,27330.0,152.0,175,0
39081,Male,44,1,28.0,0,1-2 Year,Yes,26261.0,124.0,73,0
235252,Female,40,1,28.0,0,1-2 Year,Yes,41853.0,26.0,284,1
85031,Male,22,1,29.0,1,< 1 Year,No,79027.0,152.0,280,0
161972,Female,33,1,41.0,0,1-2 Year,Yes,28366.0,154.0,223,1
188548,Male,41,1,28.0,0,> 2 Years,Yes,24778.0,26.0,239,1
366593,Female,22,1,8.0,0,< 1 Year,Yes,36384.0,152.0,27,1
7473,Female,60,1,28.0,0,1-2 Year,Yes,81032.0,26.0,14,1
184890,Female,30,1,49.0,1,< 1 Year,No,31133.0,26.0,232,0
125590,Female,47,1,38.0,0,1-2 Year,Yes,27838.0,124.0,118,1
259574,Female,44,1,3.0,0,1-2 Year,Yes,30902.0,26.0,72,1
15481,Male,22,1,28.0,0,1-2 Year,Yes,2630.0,124.0,28,0
360883,Female,56,1,46.0,1,1-2 Year,No,25307.0,26.0,139,0
362056,Male,48,1,36.0,0,1-2 Year,Yes,38466.0,26.0,53,0
239881,Female,49,1,41.0,0,1-2 Year,Yes,105842.0,26.0,160,1
291435,Male,33,1,35.0,0,1-2 Year,Yes,40976.0,154.0,213,0
276018,Male,24,1,36.0,1,< 1 Year,No,44976.0,152.0,40,0
307587,Male,25,1,8.0,1,< 1 Year,No,40093.0,152.0,216,0
149212,Male,64,1,28.0,0,1-2 Year,Yes,58358.0,124.0,41,0
28306,Female,20,1,35.0,0,< 1 Year,No,2630.0,160.0,249,0
367806,Female,24,1,3.0,0,1-2 Year,Yes,22765.0,124.0,244,1
16370,Male,45,1,39.0,0,> 2 Years,Yes,31104.0,25.0,177,0
212508,Female,32,1,41.0,0,< 1 Year,Yes,19858.0,152.0,270,0
238350,Male,51,1,28.0,1,1-2 Year,No,34947.0,60.0,273,0
288097,Female,22,1,43.0,0,< 1 Year,Yes,26085.0,152.0,35,0
237229,Male,77,1,28.0,1,1-2 Year,No,42990.0,118.0,108,0
12372,Male,22,1,30.0,1,< 1 Year,No,30079.0,152.0,99,0
235302,Female,24,1,8.0,1,< 1 Year,No,69778.0,152.0,171,0
35184,Male,53,1,28.0,0,1-2 Year,No,2630.0,157.0,68,0
319292,Male,31,1,14.0,0,< 1 Year,Yes,35274.0,152.0,86,1
364677,Male,25,1,5.0,0,1-2 Year,Yes,2630.0,156.0,190,1
70434,Female,29,1,28.0,0,< 1 Year,Yes,23921.0,152.0,241,0
99319,Female,24,1,28.0,0,< 1 Year,Yes,41182.0,163.0,136,0
94134,Male,52,1,28.0,0,1-2 Year,Yes,46408.0,26.0,200,1
39915,Male,26,1,35.0,1,< 1 Year,No,22143.0,152.0,226,0
32740,Male,32,1,36.0,0,1-2 Year,Yes,24038.0,154.0,276,1
61931,Female,24,1,11.0,1,< 1 Year,No,27531.0,152.0,42,0
378054,Female,33,1,28.0,0,1-2 Year,Yes,50262.0,26.0,63,1
45509,Female,54,1,50.0,0,1-2 Year,No,52669.0,26.0,250,0
327015,Female,27,1,49.0,1,< 1 Year,No,2630.0,152.0,173,0
206411,Male,42,1,28.0,0,1-2 Year,Yes,36720.0,124.0,37,1
317060,Male,44,1,11.0,0,1-2 Year,Yes,20556.0,124.0,168,1
239946,Male,40,1,8.0,0,1-2 Year,Yes,32731.0,124.0,79,0
150496,Female,22,1,36.0,1,< 1 Year,No,39367.0,152.0,62,0
129069,Male,41,1,28.0,0,1-2 Year,Yes,47863.0,124.0,232,1
348185,Male,27,1,8.0,0,1-2 Year,Yes,37892.0,154.0,154,1
111947,Male,22,1,28.0,1,< 1 Year,No,29108.0,152.0,235,0
138703,Male,45,1,8.0,0,1-2 Year,Yes,39626.0,124.0,224,0
277049,Female,45,1,28.0,0,1-2 Year,Yes,47560.0,25.0,219,1
128350,Female,39,1,28.0,0,1-2 Year,Yes,37364.0,26.0,170,0
157258,Male,51,1,28.0,0,1-2 Year,Yes,31843.0,26.0,132,1
127936,Male,24,1,5.0,1,< 1 Year,No,2630.0,26.0,190,0
127046,Female,47,1,28.0,0,1-2 Year,Yes,2630.0,26.0,246,1
163711,Female,24,1,47.0,0,< 1 Year,Yes,26381.0,160.0,85,0
13104,Female,48,1,8.0,0,1-2 Year,Yes,37717.0,26.0,207,1
143481,Female,25,1,15.0,1,< 1 Year,No,35848.0,151.0,172,0
318394,Male,51,1,28.0,0,> 2 Years,Yes,56263.0,26.0,254,1
90300,Male,44,1,28.0,0,1-2 Year,Yes,41619.0,26.0,38,1
27359,Male,61,1,8.0,1,1-2 Year,No,37708.0,26.0,136,0
107111,Female,46,1,8.0,0,1-2 Year,No,27193.0,124.0,214,0
314300,Male,43,1,12.0,0,1-2 Year,Yes,33350.0,124.0,219,0
227881,Female,23,1,45.0,1,< 1 Year,No,26343.0,152.0,77,0
11358,Male,55,1,28.0,0,> 2 Years,Yes,34425.0,26.0,158,1
15893,Male,29,1,28.0,0,< 1 Year,Yes,42031.0,124.0,119,1
201022,Female,55,1,28.0,0,1-2 Year,Yes,2630.0,122.0,156,0
127246,Female,21,1,15.0,1,< 1 Year,No,37735.0,152.0,162,0
350760,Male,57,1,28.0,0,1-2 Year,Yes,46057.0,125.0,42,0
293582,Female,31,1,34.0,0,< 1 Year,Yes,18304.0,124.0,66,1
70570,Female,40,1,28.0,0,1-2 Year,Yes,31301.0,31.0,272,1
360887,Male,30,1,23.0,0,< 1 Year,Yes,2630.0,156.0,171,1
258122,Male,24,1,47.0,1,< 1 Year,No,35287.0,152.0,156,0
189654,Female,24,1,18.0,1,< 1 Year,No,27039.0,152.0,47,0
198440,Male,49,1,28.0,1,1-2 Year,No,29152.0,124.0,73,0
136059,Female,56,1,8.0,0,1-2 Year,Yes,2630.0,156.0,186,1
329515,Male,40,1,8.0,0,1-2 Year,Yes,2630.0,156.0,63,1
262528,Female,76,1,32.0,0,1-2 Year,Yes,2630.0,26.0,167,0
203125,Male,71,1,28.0,1,1-2 Year,No,29459.0,124.0,228,0
29268,Male,59,1,29.0,0,1-2 Year,Yes,40144.0,26.0,130,0
48298,Male,49,1,28.0,0,1-2 Year,Yes,34253.0,122.0,111,0
217218,Female,43,1,8.0,0,1-2 Year,Yes,32046.0,154.0,153,1
14733,Female,46,1,28.0,0,1-2 Year,Yes,49865.0,26.0,115,1
208938,Male,67,1,50.0,1,1-2 Year,No,29882.0,26.0,189,0
82582,Male,42,1,47.0,0,1-2 Year,Yes,33467.0,26.0,111,1
201056,Female,47,1,28.0,0,1-2 Year,Yes,40950.0,124.0,37,1
110969,Male,57,1,28.0,0,1-2 Year,Yes,54065.0,13.0,21,1
315436,Male,51,1,0.0,0,1-2 Year,No,2630.0,124.0,207,0
318368,Female,24,1,15.0,1,< 1 Year,Yes,31659.0,152.0,298,0
361117,Male,46,1,28.0,0,1-2 Year,Yes,2630.0,8.0,197,1
359820,Male,46,1,45.0,0,1-2 Year,Yes,2630.0,124.0,76,0
2356,Female,66,1,28.0,1,1-2 Year,Yes,40916.0,124.0,102,0
200436,Female,61,1,36.0,1,1-2 Year,No,25067.0,26.0,176,0
689,Male,61,1,8.0,0,> 2 Years,Yes,22257.0,124.0,171,1
247393,Male,67,1,35.0,1,1-2 Year,No,40295.0,26.0,251,0
61377,Male,34,1,41.0,0,1-2 Year,Yes,49909.0,124.0,253,1
109992,Male,30,1,8.0,1,1-2 Year,No,32797.0,26.0,211,0
98311,Male,42,1,46.0,0,1-2 Year,Yes,34201.0,157.0,192,1
47375,Female,43,1,1.0,0,1-2 Year,Yes,2630.0,154.0,290,1
316790,Female,42,1,28.0,0,1-2 Year,Yes,43278.0,26.0,133,1
198511,Female,53,1,28.0,0,1-2 Year,Yes,46284.0,26.0,28,1
129196,Male,24,1,16.0,1,< 1 Year,No,27164.0,152.0,137,0
247490,Male,25,1,6.0,1,< 1 Year,No,30263.0,152.0,227,0
242695,Male,47,1,28.0,0,1-2 Year,Yes,28446.0,26.0,229,1
103071,Female,36,1,47.0,1,1-2 Year,No,2630.0,160.0,33,0
227894,Male,24,1,8.0,1,< 1 Year,No,25736.0,152.0,206,0
168716,Female,25,1,15.0,0,< 1 Year,No,21850.0,152.0,14,0
69485,Male,64,1,9.0,0,1-2 Year,Yes,38751.0,30.0,107,1
40317,Male,44,1,28.0,0,1-2 Year,Yes,2630.0,23.0,51,0
24076,Female,31,1,28.0,0,1-2 Year,Yes,2630.0,157.0,145,1
312020,Male,36,1,12.0,0,1-2 Year,Yes,25310.0,163.0,243,1
137073,Female,48,1,39.0,0,1-2 Year,Yes,34461.0,124.0,53,1
315895,Male,23,1,30.0,0,< 1 Year,No,30929.0,152.0,155,1
211752,Male,42,1,17.0,0,1-2 Year,Yes,2630.0,124.0,96,1
284712,Female,22,1,37.0,0,< 1 Year,No,2630.0,152.0,220,0
65673,Male,35,1,41.0,0,1-2 Year,Yes,2630.0,124.0,273,1
121759,Female,25,1,29.0,1,< 1 Year,No,30528.0,152.0,241,0
368207,Male,32,1,15.0,0,1-2 Year,Yes,32162.0,157.0,239,1
173534,Male,48,1,8.0,0,1-2 Year,Yes,26597.0,124.0,248,0
52441,Female,56,1,28.0,0,1-2 Year,Yes,31538.0,124.0,35,0
270130,Female,32,1,13.0,0,< 1 Year,Yes,27278.0,160.0,125,0
179304,Male,46,1,41.0,0,1-2 Year,Yes,31240.0,26.0,38,0
303469,Male,45,1,28.0,0,1-2 Year,Yes,36055.0,124.0,278,0
228678,Male,41,1,48.0,0,1-2 Year,Yes,2630.0,26.0,91,1
103663,Female,37,1,28.0,0,1-2 Year,Yes,23757.0,122.0,254,1
75789,Male,42,1,28.0,0,1-2 Year,Yes,44365.0,124.0,261,1
133046,Female,22,1,11.0,1,< 1 Year,No,37198.0,152.0,112,0
54919,Male,65,1,39.0,0,1-2 Year,Yes,31182.0,26.0,289,1
100410,Female,72,1,11.0,1,1-2 Year,No,26974.0,124.0,197,0
44396,Male,40,1,14.0,1,1-2 Year,No,24895.0,124.0,126,0
87764,Male,22,1,11.0,0,< 1 Year,Yes,2630.0,152.0,136,1
56925,Male,33,1,12.0,1,< 1 Year,No,21311.0,152.0,141,0
174725,Female,55,1,28.0,0,1-2 Year,Yes,45721.0,124.0,88,1
18497,Male,43,1,28.0,0,1-2 Year,Yes,39959.0,26.0,134,1
54233,Male,27,1,37.0,1,< 1 Year,No,2630.0,26.0,186,0
287140,Male,24,1,8.0,1,< 1 Year,No,30057.0,26.0,202,0
346161,Male,43,1,28.0,0,1-2 Year,Yes,37492.0,124.0,213,0
70942,Female,42,1,28.0,0,1-2 Year,Yes,32388.0,154.0,17,1
296329,Male,32,1,38.0,0,1-2 Year,Yes,30829.0,124.0,188,1
78256,Male,22,1,46.0,1,< 1 Year,No,24950.0,152.0,226,0
374598,Male,49,1,7.0,1,1-2 Year,No,2630.0,26.0,164,0
89609,Female,23,1,12.0,1,< 1 Year,No,40254.0,152.0,94,0
294844,Male,70,1,28.0,1,1-2 Year,No,34808.0,26.0,113,0
102514,Female,25,1,28.0,0,< 1 Year,Yes,30500.0,163.0,153,1
205286,Male,27,1,27.0,1,< 1 Year,No,2630.0,152.0,49,0
132073,Male,29,1,35.0,0,1-2 Year,Yes,33678.0,124.0,239,1
254535,Male,39,1,28.0,1,1-2 Year,No,47980.0,13.0,57,0
378648,Female,32,1,28.0,1,< 1 Year,No,50392.0,152.0,113,0
316559,Male,23,1,29.0,1,< 1 Year,No,26921.0,152.0,187,0
311592,Female,45,1,3.0,0,1-2 Year,Yes,24287.0,26.0,19,0
173663,Female,26,1,4.0,0,< 1 Year,Yes,33589.0,152.0,30,0
139710,Female,48,1,28.0,0,1-2 Year,No,2630.0,157.0,86,1
376460,Male,57,1,16.0,0,> 2 Years,Yes,20646.0,26.0,39,1
304830,Female,23,1,21.0,1,< 1 Year,No,38010.0,151.0,294,0
159385,Female,25,1,14.0,0,< 1 Year,No,46082.0,152.0,162,1
297697,Male,45,1,28.0,0,1-2 Year,Yes,2630.0,26.0,209,1
237458,Female,45,1,8.0,0,1-2 Year,Yes,41262.0,124.0,145,1
90030,Female,23,1,37.0,0,< 1 Year,Yes,46928.0,152.0,29,1
333027,Female,39,1,28.0,0,1-2 Year,Yes,33068.0,139.0,14,0
134069,Male,21,1,8.0,0,< 1 Year,No,29107.0,160.0,131,0
70237,Male,23,1,9.0,0,< 1 Year,Yes,30102.0,152.0,254,1
3559,Female,24,1,27.0,1,< 1 Year,No,33726.0,152.0,199,0
332152,Male,59,1,39.0,0,1-2 Year,Yes,34673.0,145.0,194,1
